NUMBER,X_IMAGE,Y_IMAGE,X_WORLD,Y_WORLD,FLUX_APER,FLUXERR_APER,MAG_APER,MAGERR_APER,THRESHOLD,FLUX_RADIUS,FLAGS,NITER_MODEL
2728,4116.0229,4592.5029,214.55401426,52.535849665,2.921521,0.2673332,-1.164,0.0994,0.1480887,2.232,0,20
2729,1368.1445,4353.8691,214.33485047,52.647559124,3.555104,0.2690025,-1.3771,0.0822,0.1480887,2.774,0,58
2730,4939.3218,4359.7563,214.59715695,52.488750479,4.895985,0.2711508,-1.7246,0.0601,0.1480887,2.871,0,37
2731,492.7571,4286.6343,214.26544066,52.683454205,382.1248,0.6632384,-6.4555,0.0019,0.1480887,1.935,0,43
2732,4682.7539,4971.3799,214.623258,52.527442954,2.373236,0.2673884,-0.9384,0.1224,0.1480887,1.362,0,32
2733,1131.4823,4722.1992,214.34443237,52.67454895,15.25351,0.2898127,-2.9584,0.0206,0.1480887,2.381,0,26
2734,525.3204,4166.1826,214.25901632,52.676617156,16.26884,0.2912662,-3.0284,0.0194,0.1480887,2.619,0,32
2735,3547.0884,4320.9624,214.49244729,52.549102974,4.229808,0.2702163,-1.5658,0.0694,0.1480887,2.052,0,57
2736,43.6825,4359.9736,214.23769079,52.706680355,4.41667,0.2705516,-1.6127,0.0665,0.1480887,2.363,0,75
2737,4086.1543,4349.856,214.53404121,52.526364245,2.8981,0.2683388,-1.1553,0.1006,0.1480887,2.555,0,22
2738,2204.1121,4652.2026,214.4181931,52.623699415,8.305171,0.2779406,-2.2984,0.0363,0.1480887,4.632,0,42
2739,2876.1592,4347.6855,214.44521219,52.580181992,8.066527,0.2767642,-2.2667,0.0373,0.1480887,2.892,0,55
2740,2339.0544,4419.3315,214.41103354,52.607292887,975.9312,1.007791,-7.4735,0.0011,0.1480887,1.979,0,37
2741,2620.2083,4347.7539,214.42643283,52.591581138,5.362789,0.2727575,-1.8235,0.0552,0.1480887,4.733,0,32
2742,941.1098,4286.4116,214.2984652,52.66352436,68.70496,0.3683791,-4.5925,0.0058,0.1480887,1.868,0,46
2743,2383.9441,4358.1714,214.40984805,52.602563302,6.035236,0.2739507,-1.9517,0.0493,0.1480887,1.709,0,34
2744,550.9135,4581.0962,214.29131147,52.694045902,6.008388,0.2726191,-1.9469,0.0493,0.1480887,3.32,0,38
2745,1785.5471,4431.2271,214.37122659,52.632453638,41.85941,0.3311508,-4.0545,0.0086,0.1480887,4.369,3,21
2746,4572.6748,4885.5117,214.60890982,52.528532181,9.330127,0.2789699,-2.4247,0.0325,0.1480887,3.88,0,62
2747,2841.5154,4924.436,214.48496267,52.607464938,4.814427,0.2712637,-1.7064,0.0612,0.1480887,1.859,0,34
2748,2122.814,4146.4565,214.37515165,52.604724891,3.26041,0.2692537,-1.2832,0.0897,0.1480887,2.22,0,48
2749,3684.0767,4343.9116,214.50416502,52.544022084,5.277803,0.2718329,-1.8061,0.0559,0.1480887,3.385,0,60
2750,1842.9443,4262.9458,214.36311441,52.622380091,9.137838,0.279641,-2.4021,0.0332,0.1480887,2.332,0,44
2751,2782.6223,4311.8296,214.43572095,52.58274618,2.298513,0.2669901,-0.9036,0.1261,0.1480887,1.945,0,31
2752,1244.944,4235.269,214.31709151,52.647733006,13.97151,0.2871708,-2.8631,0.0223,0.1480887,2.47,0,41
2753,2365.0281,4320.5669,214.40570291,52.601725619,3.735475,0.2698482,-1.4309,0.0785,0.1480887,4.444,0,47
2754,3082.8386,4282.9116,214.45562666,52.568086446,5.149833,0.2716045,-1.7795,0.0573,0.1480887,2.547,0,31
2755,4901.2769,4631.189,214.61427504,52.502538619,734.118,0.8839378,-7.1644,0.0013,0.1480887,1.923,0,62
2756,269.8232,4953.6489,214.29790956,52.723202338,3.849163,0.2700524,-1.4634,0.0762,0.1480887,2.006,0,42
2757,1267.6826,4326.6313,214.32545996,52.650807702,251.0035,0.5589335,-5.9992,0.0024,0.1480887,1.909,0,22
2758,1747.0559,4715.1465,214.3892128,52.646852004,22.24554,0.3015205,-3.3681,0.0147,0.1480887,3.738,0,35
2759,2380.5281,4285.2666,214.40425459,52.599459068,5.435907,0.2715986,-1.8382,0.0543,0.1480887,2.802,0,37
2760,1846.2467,4321.144,214.36762184,52.624834119,7.051292,0.2757438,-2.1207,0.0425,0.1480887,2.012,0,35
2761,2150.9202,4600.7866,214.41051459,52.623770785,7.566011,0.2766477,-2.1972,0.0397,0.1480887,2.23,0,36
2762,2929.6257,4541.5005,214.46334157,52.586451895,135.0535,0.446817,-5.3263,0.0036,0.1480887,7.404,0,32
2763,1271.032,4286.2998,214.32275106,52.648855339,3.805196,0.2686706,-1.4509,0.0767,0.1480887,2.641,0,67
2764,4906.2461,4154.7041,214.57971564,52.481090574,4.998034,0.2705563,-1.747,0.0588,0.1480887,2.472,0,25
2765,1546.4203,4309.7461,214.3447351,52.637659512,35.82176,0.3226214,-3.8854,0.0098,0.1480887,6.1,0,52
2766,719.7672,4169.2407,214.2735726,52.668116807,9.008385,0.2791651,-2.3866,0.0337,0.1480887,2.243,0,27
2767,3442.0225,4188.7065,214.47505747,52.547883143,2.819398,0.2674104,-1.1254,0.103,0.1480887,1.877,0,36
2768,4623.2744,4906.9067,214.61417905,52.527226681,3.713231,0.2690268,-1.4244,0.0787,0.1480887,3.817,0,46
2769,1801.0441,4267.6152,214.36037569,52.624452446,4.723917,0.2716191,-1.6858,0.0624,0.1480887,2.957,0,33
2770,2605.0032,4296.4883,214.42155973,52.589968772,2.718905,0.2680147,-1.086,0.1071,0.1480887,1.784,0,22
2771,4919.8081,4159.7744,214.58107802,52.48071144,2.330453,0.2667852,-0.9186,0.1243,0.1480887,1.388,0,46
2772,3055.447,4156.2178,214.44433525,52.563650871,7.862998,0.277421,-2.239,0.0383,0.1480887,4.118,0,55
2773,2068.5154,4824.8184,214.42088952,52.637443915,3.618424,0.2691167,-1.3963,0.0808,0.1480887,3.339,0,33
2774,4788.9126,4160.6743,214.57157852,52.486590917,3.456768,0.268564,-1.3467,0.0844,0.1480887,2.639,0,49
2775,4966.2466,4595.2568,214.61638734,52.498038405,5.09697,0.2722844,-1.7683,0.058,0.1480887,1.687,0,32
2776,3048.1287,4224.042,214.44876746,52.56700448,4.490945,0.2709438,-1.6308,0.0655,0.1480887,2.387,0,46
2777,4056.3645,4231.458,214.52318492,52.522412957,4.65623,0.2714981,-1.6701,0.0633,0.1480887,3.666,0,33
2778,4877.1147,4933.2842,214.63466804,52.517069709,3.271013,0.2677045,-1.2867,0.0889,0.1480887,2.807,0,47
2779,2427.2048,4236.3442,214.40409793,52.595196524,14.11093,0.2878942,-2.8739,0.0222,0.1480887,4.145,0,43
2780,1171.4622,4869.4346,214.35817607,52.679352217,37.98269,0.325423,-3.949,0.0093,0.1480887,1.846,0,50
2781,3496.7139,4234.1382,214.48239402,52.547473788,3.087856,0.2671098,-1.2241,0.0939,0.1480887,2.086,0,23
2782,3396.1189,4156.4951,214.46933338,52.548490574,2113.375,1.455648,-8.3124,0.0007,0.1480887,1.931,0,43
2783,4137.3818,4296.769,214.53390012,52.521713292,18.47433,0.2949162,-3.1664,0.0173,0.1480887,3.557,2,21
2784,2916.2734,4231.5801,214.43964744,52.573212458,2.536966,0.2671604,-1.0108,0.1144,0.1480887,1.903,0,32
2785,4277.7061,4311.6655,214.54525968,52.516120601,3.466143,0.2680578,-1.3496,0.084,0.1480887,2.878,0,27
2786,1288.5073,4301.7109,214.32516668,52.648767586,4.874703,0.2705945,-1.7199,0.0603,0.1480887,1.976,0,22
2787,3944.2007,4974.7334,214.56947378,52.560549076,243.9134,0.5532541,-5.9681,0.0025,0.1480887,1.909,0,41
2788,4672.2153,4224.2939,214.56770941,52.494631587,74.42465,0.375461,-4.6793,0.0055,0.1480887,1.851,0,44
2789,990.2253,4964.6333,214.35181459,52.69166768,7.701717,0.2763782,-2.2165,0.039,0.1480887,2.782,0,49
2790,1803.4144,4875.8076,214.40514207,52.651520886,2.430761,0.2672302,-0.9644,0.1194,0.1480887,1.603,0,43
2791,2399.1338,4245.7168,214.4027231,52.596864465,8.183935,0.2764627,-2.2824,0.0367,0.1480887,2.703,0,38
2792,821.5161,4179.603,214.28182919,52.664060128,6.834518,0.2753622,-2.0868,0.0438,0.1480887,2.677,0,36
2793,392.3896,4943.0815,214.30617375,52.717282674,4.296169,0.2705949,-1.5827,0.0684,0.1480887,2.33,0,34
2794,1481.8354,4115.3384,214.32573997,52.631839298,8.419826,0.2781407,-2.3133,0.0359,0.1480887,2.544,0,69
2795,3223.7888,4858.1504,214.5081385,52.587473113,97.49798,0.4046912,-4.9725,0.0045,0.1480887,1.861,0,49
2796,2758.7271,4286.5293,214.43211339,52.58268046,4.33405,0.2696237,-1.5922,0.0676,0.1480887,3.911,0,45
2797,4661.6548,4861.0288,214.61361916,52.523470348,8.592176,0.2781889,-2.3353,0.0352,0.1480887,2.406,0,27
2798,633.6855,4584.501,214.29766244,52.690520075,4.371104,0.2691694,-1.6015,0.0669,0.1480887,2.19,0,31
2799,1181.5007,4915.728,214.36231157,52.68097475,3.604128,0.2683074,-1.392,0.0808,0.1480887,3.047,0,59
2800,1588.1776,4251.5923,214.34354581,52.63320297,27.74325,0.3097856,-3.6079,0.0121,0.1480887,1.903,0,47
2801,2373.679,4264.1538,214.40220451,52.598820834,2.900212,0.2672945,-1.1561,0.1001,0.1480887,2.899,0,48
2802,1411.886,4215.5332,214.32793285,52.639429189,3.551325,0.2682119,-1.376,0.082,0.1480887,2.897,0,26
2803,2670.0173,4748.7222,214.45948641,52.607263498,2.97018,0.2682076,-1.182,0.0981,0.1480887,2.41,0,47
2804,4380.7856,4782.7241,214.58733618,52.532516244,4.147975,0.2703291,-1.5446,0.0708,0.1480887,1.751,0,29
2805,2925.6663,4963.3394,214.49399138,52.605451011,12.36389,0.2844425,-2.7304,0.025,0.1480887,4.777,0,35
2806,1567.1277,4298.7354,214.34545166,52.636246475,3.166678,0.2675154,-1.2515,0.0917,0.1480887,3.273,0,42
2807,1898.9554,4249.0117,214.36621146,52.619265969,3.138799,0.2687735,-1.2419,0.093,0.1480887,1.754,0,32
2808,2658.6711,4815.2788,214.46353549,52.610739356,5.384182,0.2712477,-1.8278,0.0547,0.1480887,2.508,0,103
2809,4885.1689,4785.0308,214.62438058,52.510108778,6.276298,0.2743772,-1.9943,0.0475,0.1480887,2.08,0,33
2810,197.271,4223.4336,214.23901796,52.69374804,25.56553,0.3063569,-3.5191,0.013,0.1480887,2.816,0,29
2811,245.0031,4970.1362,214.29728856,52.725042832,2.599968,0.2680613,-1.0374,0.112,0.1480887,2.328,0,57
2812,4177.0542,4203.8149,214.52999252,52.515799924,18.64794,0.2956766,-3.1766,0.0172,0.1480887,1.809,0,40
2813,3979.8838,4167.1626,214.51287591,52.522954755,3.001707,0.2677408,-1.1934,0.0969,0.1480887,2.994,0,60
2814,2364.074,4248.7261,214.40036859,52.598559151,7.942159,0.2760382,-2.2498,0.0377,0.1480887,2.916,0,36
2815,2125.7649,4192.2617,214.37872414,52.60664035,3.886082,0.2701187,-1.4738,0.0755,0.1480887,2.218,0,66
2816,2825.4634,4804.9756,214.47502083,52.602849777,2.789468,0.268404,-1.1138,0.1045,0.1480887,1.956,0,43
2817,4073.8618,4227.9927,214.52421174,52.521478424,7.158432,0.2761864,-2.137,0.0419,0.1480887,2.417,0,27
2818,1359.2855,4236.2642,214.32558067,52.642694606,145.1901,0.457535,-5.4048,0.0034,0.1480887,1.884,0,48
2819,2971.1758,4258.0903,214.44561756,52.571951227,28.93951,0.3109767,-3.6537,0.0117,0.1480887,1.809,0,39
2820,1167.1858,4196.2402,214.30850741,52.64944373,2.82974,0.2682152,-1.1294,0.1029,0.1480887,2.589,0,36
2821,4769.8047,4913.9268,214.62540546,52.520998541,5.486796,0.2727208,-1.8483,0.054,0.1480887,2.482,0,38
2822,4205.1567,4139.002,214.52730075,52.511657078,7.911152,0.2772522,-2.2456,0.0381,0.1480887,3.175,0,23
2823,973.0885,4462.6782,214.3137391,52.669986968,31.53837,0.3152268,-3.7471,0.0109,0.1480887,1.857,0,50
2824,558.1022,4265.355,214.26869884,52.679599313,6.066889,0.2724657,-1.9574,0.0488,0.1480887,2.104,0,29
2825,440.691,4816.5483,214.30045243,52.709476405,2.790898,0.266043,-1.1144,0.1035,0.1480887,2.006,0,37
2826,4519.7021,4957.3862,214.61030983,52.534097687,4.384705,0.2699749,-1.6049,0.0669,0.1480887,2.084,0,66
2827,2491.8013,4769.6074,214.44793443,52.616132659,39.79848,0.3276903,-3.9997,0.0089,0.1480887,1.8,0,54
2828,2088.8325,4239.1631,214.37944641,52.610379099,7.50533,0.2765413,-2.1884,0.04,0.1480887,3.331,0,36
2829,452.0089,4070.4919,214.24660186,52.675589901,2.612077,0.2672967,-1.0425,0.1111,0.1480887,2.146,0,49
2830,3247.2507,4985.5708,214.5192077,52.592110177,2.406047,0.2674479,-0.9533,0.1207,0.1480887,2.2,0,37
2831,2132.4912,4622.4043,214.41074554,52.62555655,3.953972,0.2699808,-1.4926,0.0742,0.1480887,2.336,0,27
2832,4537.7583,4150.1655,214.55244792,52.497324557,7.136359,0.2758934,-2.1337,0.042,0.1480887,3.214,0,45
2833,3039.5068,4539.022,214.47122023,52.58144676,2.948756,0.2676449,-1.1741,0.0986,0.1480887,2.5,0,26
2834,2506.8376,4207.2607,214.40781467,52.59035334,67.68966,0.367231,-4.5763,0.0059,0.1480887,1.874,0,55
2835,266.0404,4228.2935,214.2444469,52.690911963,2.752937,0.2670271,-1.0995,0.1053,0.1480887,3.072,0,39
2836,3974.8955,4214.5254,214.51598066,52.525289423,3.430616,0.2685167,-1.3384,0.085,0.1480887,2.237,0,59
2837,1203.7856,4197.5459,214.3112977,52.647875395,4.709462,0.2718515,-1.6824,0.0627,0.1480887,1.974,0,29
2838,458.5745,4788.4546,214.29971033,52.70742503,17.85952,0.2939032,-3.1297,0.0179,0.1480887,3.696,0,46
2839,2566.5598,4920.7314,214.46450992,52.619548494,4.257539,0.2705256,-1.5729,0.069,0.1480887,2.888,0,38
2840,1349.1753,4150.3564,214.3185428,52.639302503,42.75488,0.3326709,-4.0775,0.0085,0.1480887,5.288,0,40
2841,4560.9741,4187.2339,214.55686111,52.497941462,3.480674,0.2691292,-1.3542,0.084,0.1480887,1.768,0,24
2842,4928.2212,4203.7939,214.58491767,52.48229744,11.43025,0.283094,-2.6451,0.0269,0.1480887,2.815,0,35
2843,4466.9312,4914.7598,214.60332304,52.53455422,3.903876,0.2698908,-1.4787,0.0751,0.1480887,3.912,0,70
2844,4570.4165,4896.603,214.60955841,52.529126971,18.38755,0.2947734,-3.1613,0.0174,0.1480887,2.847,0,23
2845,1832.4805,4172.0063,214.35568227,52.618781025,5.653492,0.273017,-1.8808,0.0524,0.1480887,3.047,0,50
2846,3237.5337,4197.5259,214.46071414,52.557385539,5.002441,0.2708234,-1.748,0.0588,0.1480887,2.159,0,38
2847,1976.6697,4215.0161,214.36943356,52.614289829,49.08334,0.3417733,-4.2273,0.0076,0.1480887,3.684,0,53
2848,1924.6031,4070.3989,214.35501222,52.61014238,5.463138,0.2719055,-1.8436,0.0541,0.1480887,5.845,0,39
2849,3759.8152,4221.1396,214.50071628,52.535170396,2.647624,0.2681475,-1.0571,0.11,0.1480887,1.686,0,30
2850,2095.1772,4126.4893,214.37165804,52.605062067,3.292969,0.2685294,-1.294,0.0886,0.1480887,2.575,0,47
2851,1350.9761,4612.4878,214.35254507,52.659883784,3.180656,0.2680649,-1.2563,0.0915,0.1480887,2.939,0,44
2852,96.6204,4116.209,214.22373705,52.693415918,3432.176,1.843511,-8.8389,0.0006,0.1480887,1.969,0,31
2853,2602.248,4958.0239,214.46986625,52.619623067,6.337706,0.2744857,-2.0048,0.047,0.1480887,2.935,3,93
2854,3902.0269,4216.9727,214.51082501,52.52864648,2.538325,0.2676877,-1.0114,0.1145,0.1480887,1.661,0,33
2855,1456.7322,4907.9771,214.38200109,52.668384745,2.575596,0.2677552,-1.0272,0.1129,0.1480887,1.765,0,53
2856,1217.3922,4184.1621,214.31131888,52.646672036,9.220196,0.2795329,-2.4119,0.0329,0.1480887,4.494,0,41
2857,1771.1008,4133.752,214.34836652,52.619800806,78.04675,0.3795572,-4.7309,0.0053,0.1480887,3.773,0,28
2858,2543.0632,4201.2393,214.41003335,52.588472095,6.736648,0.2749346,-2.0711,0.0443,0.1480887,3.841,0,23
2859,3843.3049,4193.9893,214.50484134,52.530238527,5.115734,0.2715436,-1.7723,0.0576,0.1480887,2.769,0,32
2860,4854.8745,4502.5454,214.60145244,52.498879668,6.559414,0.2738541,-2.0422,0.0453,0.1480887,2.515,0,32
2861,1515.1852,4920.5146,214.38722189,52.666344156,3.203588,0.2683679,-1.2641,0.091,0.1480887,1.707,0,24
2862,2137.0117,4501.145,214.40218725,52.61993928,11.47855,0.2836719,-2.6497,0.0268,0.1480887,3.763,0,45
2863,4870.5601,4172.9341,214.5784435,52.483494933,2950.946,1.712221,-8.6749,0.0006,0.1480887,1.938,0,32
2864,3454.8232,4801.1069,214.52088932,52.574631163,3.084825,0.2678914,-1.2231,0.0943,0.1480887,2.506,0,44
2865,3250.2927,3999.2402,214.44712538,52.547966601,2.99439,0.2674654,-1.1908,0.097,0.1480887,1.84,0,31
2866,1603.5526,4950.0811,214.39589234,52.663732945,3.923641,0.2688844,-1.4842,0.0744,0.1480887,2.17,0,51
2867,1311.416,4757.2075,214.36024648,52.668111608,2.610786,0.2675568,-1.0419,0.1113,0.1480887,1.805,0,41
2868,3105.1755,4204.6851,214.45153312,52.563599914,2.795709,0.2676297,-1.1162,0.104,0.1480887,2.244,0,37
2869,1908.6241,4154.3892,214.35998987,52.614607047,8.263901,0.2776159,-2.293,0.0365,0.1480887,1.952,0,39
2870,4090.2917,4897.6191,214.5745097,52.550595751,6.169158,0.2734188,-1.9756,0.0481,0.1480887,2.483,0,38
2871,4268.7573,4212.791,214.53736014,52.512111592,6.900468,0.2754784,-2.0972,0.0434,0.1480887,4.121,0,45
2872,1945.9946,4647.0205,214.39884378,52.634956142,5.392258,0.2725525,-1.8294,0.0549,0.1480887,2.623,0,39
2873,3039.5935,4887.2183,214.4967634,52.596978498,2.521487,0.2673949,-1.0041,0.1152,0.1480887,2.015,0,46
2874,4574.5757,4807.3765,214.60331684,52.524967057,3.191728,0.268869,-1.2601,0.0915,0.1480887,2.387,0,87
2875,3433.4404,4745.5547,214.5152475,52.573106877,3.449256,0.2685504,-1.3443,0.0846,0.1480887,4.074,0,28
2876,4963.1694,4806.7871,214.63167562,52.507595412,4.02074,0.2698408,-1.5108,0.0729,0.1480887,2.02,0,61
2877,4782.625,4426.4604,214.59059507,52.498714185,81.61855,0.3853713,-4.7795,0.0051,0.1480887,1.867,0,39
2878,2780.5908,4170.3228,214.42520366,52.576518272,6.600508,0.2749497,-2.0489,0.0452,0.1480887,4.565,0,46
2879,2598.7336,4961.7632,214.46988264,52.619946483,8.01671,0.2771837,-2.26,0.0375,0.1480887,3.73,2,38
2880,4031.2349,4662.4844,214.55293994,52.542750362,283.8126,0.5867146,-6.1326,0.0022,0.1480887,1.916,0,32
2881,3851.7686,4912.0063,214.55810346,52.561876237,3.404372,0.2689916,-1.3301,0.0858,0.1480887,2.961,0,73
2882,3908.8779,4927.1509,214.56339625,52.560004067,3.197934,0.2678342,-1.2622,0.091,0.1480887,1.933,0,66
2883,2718.8069,4956.4268,214.47830491,52.614359339,2.556152,0.2674578,-1.019,0.1136,0.1480887,2.504,0,49
2884,471.3818,4174.606,214.2556567,52.679389774,58.5276,0.3547257,-4.4184,0.0066,0.1480887,1.909,0,55
2885,3127.5229,4157.2388,214.44969602,52.560486797,4.347886,0.2701686,-1.5957,0.0675,0.1480887,2.213,0,22
2886,418.9323,4583.376,214.28174779,52.700012053,14.89297,0.288966,-2.9325,0.0211,0.1480887,2.652,0,43
2887,1824.2972,4184.979,214.35603094,52.619724802,7.780997,0.2762634,-2.2276,0.0386,0.1480887,3.563,0,46
2888,2865.5383,4809.0122,214.47825748,52.601244572,3.904616,0.2704117,-1.4789,0.0752,0.1480887,2.117,0,56
2889,3111.377,4912.3716,214.50387356,52.594901516,21.21874,0.29963,-3.3168,0.0153,0.1480887,1.822,0,33
2890,1819.038,4775.8325,214.398957,52.646359909,3.809511,0.2699812,-1.4522,0.077,0.1480887,3.147,0,31
2891,3659.613,4892.2832,214.54258289,52.569566235,7.287089,0.275904,-2.1564,0.0411,0.1480887,1.95,0,48
2892,4369.8789,4130.9473,214.53876202,52.503953898,13.96714,0.2864294,-2.8628,0.0223,0.1480887,4.179,0,49
2893,4720.9702,4114.6914,214.56324405,52.487572231,2.84371,0.2671919,-1.1347,0.102,0.1480887,2.785,0,62
2894,51.6547,4912.8555,214.27882049,52.731071175,3.497898,0.2696812,-1.3595,0.0837,0.1480887,4.79,0,69
2895,530.1042,4099.5415,214.25448737,52.673422012,9.062535,0.2774945,-2.3931,0.0333,0.1480887,1.78,0,30
2896,628.6458,4140.5498,214.26475516,52.670880612,4.495167,0.2712103,-1.6319,0.0655,0.1480887,3.448,0,51
2897,223.5807,4934.126,214.29306605,52.724383915,807.829,0.9233476,-7.2683,0.0012,0.1480887,1.929,0,18
2898,2771.0137,4048.9741,214.415612,52.571525565,6.312999,0.2739302,-2.0006,0.0471,0.1480887,4.88,0,44
2899,2925.1257,4913.5122,214.4902957,52.603252202,5.826962,0.2728111,-1.9136,0.0508,0.1480887,2.676,0,31
2900,2133.6501,4926.8174,214.43315923,52.639098685,3.633285,0.2699246,-1.4007,0.0807,0.1480887,3.894,0,53
2901,2824.9956,4119.8208,214.42476265,52.57228637,2.699149,0.267979,-1.0781,0.1078,0.1480887,2.038,0,39
2902,932.0062,4587.4834,214.31986268,52.677394423,2.722383,0.2677591,-1.0874,0.1068,0.1480887,2.067,0,27
2903,207.815,4064.7605,214.2281724,52.686175849,6.218341,0.2740187,-1.9842,0.0479,0.1480887,2.63,0,36
2904,4063.9399,4801.9648,214.56556372,52.547508467,7.276527,0.2761397,-2.1548,0.0412,0.1480887,4.469,0,61
2905,1535.9359,4156.7202,214.33275181,52.631284372,1536.916,1.248711,-7.9666,0.0009,0.1480887,1.93,0,33
2906,2221.1831,4784.8301,214.42917436,52.628861878,2.666863,0.2676584,-1.065,0.109,0.1480887,1.94,0,20
2907,1260.4282,4137.4941,214.31106824,52.642672026,3.023496,0.2672557,-1.2013,0.096,0.1480887,2.883,0,53
2908,3128.6248,4141.1938,214.44860144,52.55972151,2.346574,0.26734,-0.9261,0.1237,0.1480887,1.486,0,39
2909,63.9668,4145.2212,214.22345277,52.696164606,6.00969,0.2733926,-1.9471,0.0494,0.1480887,1.657,0,21
2910,551.6293,4971.0713,214.31996844,52.71145652,12.2388,0.2847225,-2.7193,0.0253,0.1480887,2.002,0,61
2911,856.5775,4622.3936,214.31686576,52.682308512,4.926404,0.2717222,-1.7313,0.0599,0.1480887,2.753,0,56
2912,4379.5205,4161.4512,214.54170185,52.504883966,19.93733,0.2963669,-3.2492,0.0161,0.1480887,2.92,0,45
