,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,mode,q_mode,class,SDSS12,m_SDSS!2,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,zph,e_zph,<zph>
8025,220.260062,40.173739,220.260062,40.173739000000005,1,,6,J144102.41+401025.4,,2003.2317,3,23.88,0.674,23.401999999999997,0.196,23.496,0.289,24.088,0.561,22.294,0.442,,,,
8027,220.274008,40.178667,220.274008,40.178667,1,+,6,J144105.76+401043.2,,2003.2317,3,23.301,0.47,22.605,0.10300000000000001,21.616999999999997,0.063,21.401999999999997,0.083,20.956,0.183,,,,
8028,220.271881,40.160831,220.271881,40.160831,1,+,6,J144105.25+400938.9,*,2003.2317,3,25.331,0.713,22.998,0.145,22.373,0.121,22.373,0.195,21.15,0.21899999999999997,,,,
8029,220.280655,40.173287,220.28065499999997,40.173287,1,+,6,J144107.35+401023.8,,2003.2317,3,24.578000000000003,0.843,23.171,0.165,22.259,0.109,22.125999999999998,0.156,21.755,0.33799999999999997,,,,
8033,220.281414,40.188894,220.281414,40.188894,1,+,6,J144107.53+401120.0,,2003.2317,3,23.683000000000003,0.605,24.023000000000003,0.313,22.021,0.087,20.883000000000003,0.053,20.191,0.095,,,,
8035,220.278804,40.169935,220.278804,40.169934999999995,1,+,6,J144106.91+401011.7,,2003.2317,3,25.15,0.805,23.433000000000003,0.223,22.261,0.12,21.531999999999996,0.10300000000000001,20.98,0.21,,,,
8036,220.277504,40.163887,220.277504,40.163887,1,+,6,J144106.60+400949.9,,2003.2317,3,24.33,0.813,23.784000000000002,0.262,22.944000000000003,0.18899999999999997,23.447,0.425,22.936999999999998,0.488,,,,
8037,220.282322,40.166434,220.28232200000002,40.166434,1,+,6,J144107.75+400959.1,,2003.2317,3,24.035,0.763,23.448,0.21100000000000002,22.804000000000002,0.17800000000000002,22.802,0.28,22.659000000000002,0.52,,,,
8039,220.264643,40.178874,220.264643,40.178874,1,,6,J144103.51+401043.9,,2003.2317,3,25.072,0.765,24.375999999999998,0.386,23.616999999999997,0.315,22.404,0.193,21.906,0.361,,,,
8040,220.271708,40.168328,220.27170800000002,40.168328,1,,6,J144105.20+401005.9,,2003.2317,3,24.291999999999998,0.8220000000000001,24.706999999999997,0.457,24.753,0.537,22.383000000000003,0.196,21.779,0.348,,,,
8042,220.226757,40.18365,220.226757,40.18365,1,+,6,J144054.42+401101.1,*,2003.2317,3,19.867,0.035,18.844,0.008,18.498,0.008,18.386,0.009000000000000001,18.346,0.023,,,,
8043,220.23926,40.192234,220.23926,40.192234,1,+,6,J144057.42+401132.0,*,2003.2317,3,21.122,0.084,18.972,0.009000000000000001,18.07,0.006999999999999999,17.754,0.006999999999999999,17.576,0.013999999999999999,,,,
8049,220.224189,40.170397,220.22418900000002,40.170396999999994,1,+,6,J144053.80+401013.4,*,2003.2317,3,25.022,0.765,21.871,0.055999999999999994,20.379,0.024,19.511,0.019,19.032,0.038,,,,
8051,220.239139,40.182293,220.23913900000002,40.182293,1,,6,J144057.39+401056.2,,2003.2317,3,24.686999999999998,0.8290000000000001,23.51,0.214,24.706,0.513,23.406,0.413,23.488000000000003,0.405,,,,
8053,220.247453,40.186235,220.24745299999998,40.186234999999996,1,,6,J144059.38+401110.4,,2003.2317,3,24.4,0.8240000000000001,22.32,0.081,21.011999999999997,0.039,19.347,0.017,18.521,0.026000000000000002,,,,
8054,220.24359,40.177215,220.24358999999998,40.177215000000004,1,+,6,J144058.46+401037.9,,2003.2317,3,25.033,0.7859999999999999,22.388,0.087,20.861,0.035,20.339000000000002,0.035,19.82,0.071,,,,
8055,220.220857,40.185095,220.220857,40.185095000000004,1,,6,J144053.00+401106.3,,2003.2317,3,24.763,0.85,25.072,0.489,24.386,0.51,22.526,0.223,22.668000000000003,0.515,,,,
8058,220.26567,40.198545,220.26567000000003,40.198545,1,,6,J144103.76+401154.7,,2003.2317,3,24.635,1.09,23.151,0.218,21.62,0.129,20.737,0.062,22.826999999999998,0.701,,,,
8059,220.273827,40.203475,220.273827,40.203475,1,+,6,J144105.71+401212.5,,2003.2317,3,24.302,0.9059999999999999,23.427,0.23399999999999999,22.456999999999997,0.147,21.094,0.073,21.138,0.248,,,,
8060,220.238263,40.201614,220.238263,40.201614,1,+,6,J144057.18+401205.8,*,2003.2317,3,21.241,0.091,18.832,0.008,17.604,0.006,17.054000000000002,0.005,16.726,0.009000000000000001,,,,
8061,220.261773,40.190153,220.261773,40.190153,1,+,6,J144102.82+401124.5,*,2003.2317,3,24.668000000000003,0.841,21.305999999999997,0.037000000000000005,19.965,0.018000000000000002,18.562,0.01,17.82,0.017,,,,
8068,220.255241,40.218901,220.255241,40.218901,1,+,6,J144101.25+401308.0,,2003.2317,3,24.66,0.8959999999999999,23.803,0.28600000000000003,22.182,0.107,20.55,0.043,19.625999999999998,0.065,,,,
8070,220.258843,40.221372,220.258843,40.221371999999995,1,,6,J144102.12+401316.9,,2003.2317,3,23.77,0.6509999999999999,25.377,0.45799999999999996,23.19,0.23,24.14,0.569,23.31,0.446,,,,
8072,220.255781,40.224508,220.255781,40.224508,1,,6,J144101.38+401328.2,,2003.2317,3,24.354,0.8190000000000001,24.613000000000003,0.429,25.386,0.445,24.744,0.5429999999999999,21.186,0.21899999999999997,,,,
8073,220.343447,40.159598,220.34344700000003,40.159597999999995,1,+,6,J144122.42+400934.5,,2003.2317,3,23.956,0.711,21.969,0.062,20.447,0.026000000000000002,19.320999999999998,0.017,18.768,0.032,,,,
8076,220.32354,40.150876,220.32353999999998,40.150876000000004,1,+,6,J144117.64+400903.1,,2003.2317,3,23.976,0.706,24.178,0.34,22.320999999999998,0.113,21.425,0.084,21.145,0.21100000000000002,,,,
8079,220.328236,40.151382,220.32823599999998,40.151382,1,+,6,J144118.77+400904.9,,2003.2317,3,23.186999999999998,0.424,23.459,0.203,22.435,0.124,21.820999999999998,0.11699999999999999,21.534000000000002,0.284,,,,
8080,220.334256,40.159403,220.334256,40.159403000000005,1,+,6,J144120.22+400933.8,,2003.2317,3,24.787,0.826,22.324,0.081,20.781999999999996,0.033,19.38,0.017,18.679000000000002,0.03,,,,
8086,220.334733,40.161566,220.334733,40.161566,1,,6,J144120.33+400941.6,,2003.2317,3,25.659000000000002,0.585,23.99,0.327,23.263,0.267,21.823,0.128,21.323,0.27,,,,
8088,220.350664,40.186324,220.35066400000002,40.186324,1,+,6,J144124.15+401110.7,,2003.2317,3,23.063000000000002,0.42700000000000005,22.531,0.106,22.195999999999998,0.114,21.608,0.11,21.455,0.306,,,,
8089,220.357945,40.196438,220.35794500000003,40.196438,1,+,6,J144125.90+401147.1,*,2003.2317,3,24.52,0.804,22.679000000000002,0.10800000000000001,21.416999999999998,0.054000000000000006,20.861,0.052000000000000005,20.472,0.12300000000000001,,,,
8100,220.375702,40.17137,220.375702,40.17137,1,+,6,J144130.16+401016.9,,2003.2317,3,25.480999999999998,0.602,22.839000000000002,0.12300000000000001,22.811999999999998,0.171,22.586,0.223,23.155,0.48200000000000004,,,,
8101,220.363799,40.18183,220.36379900000003,40.18183,1,+,6,J144127.31+401054.5,,2003.2317,3,24.588,0.9109999999999999,23.818,0.303,22.871,0.204,22.289,0.19699999999999998,21.579,0.341,,,,
8103,220.366336,40.161167,220.366336,40.161167,1,+,6,J144127.92+400940.2,,2003.2317,3,24.833000000000002,0.977,23.561,0.271,22.278000000000002,0.134,21.857,0.149,21.576999999999998,0.376,,,,
8106,220.360851,40.179817,220.36085099999997,40.179817,1,,6,J144126.60+401047.3,,2003.2317,3,24.18,0.797,23.616,0.24100000000000002,22.928,0.198,21.996,0.14400000000000002,21.928,0.4,,,,
8107,220.37756,40.187292,220.37756000000002,40.187292,1,,6,J144130.61+401114.2,,2003.2317,3,25.259,0.6759999999999999,25.279,0.461,25.415,0.444,24.839000000000002,0.523,21.237,0.233,,,,
8108,220.328776,40.169147,220.32877599999998,40.169146999999995,1,+,6,J144118.90+401008.9,*,2003.2317,3,20.227999999999998,0.044000000000000004,17.983,0.006,17.102,0.005,16.771,0.005,16.596,0.009000000000000001,,,,
8109,220.326224,40.170621,220.32622400000002,40.170621000000004,1,+,6,J144118.29+401014.2,,2003.2317,3,23.578000000000003,0.56,24.609,0.424,22.895,0.18100000000000002,21.685,0.10400000000000001,20.605999999999998,0.135,,,,
8111,220.309916,40.171152,220.30991600000002,40.171152,1,+,6,J144114.37+401016.1,,2003.2317,3,23.000999999999998,0.366,21.108,0.032,19.993,0.019,19.569000000000003,0.02,19.423,0.052000000000000005,,,,
8112,220.31118,40.171772,220.31117999999998,40.171772,1,+,6,J144114.68+401018.3,,2003.2317,3,24.924,0.887,25.041999999999998,0.531,22.374000000000002,0.136,21.55,0.106,20.956,0.209,,,,
8117,220.320278,40.200416,220.32027799999997,40.200416,1,,6,J144116.86+401201.4,,2003.2317,3,24.406999999999996,0.809,24.736,0.444,23.026999999999997,0.20199999999999999,23.787,0.51,23.230999999999998,0.46399999999999997,,,,
8119,220.315587,40.170829,220.31558700000002,40.170829,1,+,6,J144115.74+401014.9,,2003.2317,3,25.291999999999998,0.809,24.516,0.494,22.27,0.129,22.267,0.20600000000000002,21.756,0.40700000000000003,,,,
8121,220.331058,40.189302,220.331058,40.189302000000005,1,,6,J144119.45+401121.4,,2003.2317,3,24.763,0.8190000000000001,24.732,0.44299999999999995,23.256999999999998,0.244,24.898000000000003,0.513,23.143,0.479,,,,
8122,220.326633,40.174993,220.32663300000002,40.174993,1,+,6,J144118.39+401029.9,,2003.2317,3,24.605,0.851,23.735,0.26,22.325,0.11599999999999999,20.759,0.049,19.774,0.07,,,,
8123,220.321749,40.197843,220.321749,40.197843,1,,6,J144117.21+401152.2,,2003.2317,3,23.822,0.6559999999999999,24.393,0.391,23.301,0.255,22.335,0.185,22.362,0.469,,,,
8127,220.323875,40.201273,220.323875,40.201273,1,,6,J144117.73+401204.5,,2003.2317,3,24.939,0.787,25.844,0.37200000000000005,25.309,0.46,23.968000000000004,0.5489999999999999,21.359,0.252,,,,
8128,220.339215,40.223552,220.339215,40.223552000000005,1,,6,J144121.41+401324.7,,2003.2317,3,23.725,0.621,23.173000000000002,0.165,23.119,0.22,22.675,0.244,22.061,0.41100000000000003,,,,
8135,220.323745,40.205436,220.32374500000003,40.205436,1,+,6,J144117.69+401219.5,,2003.2317,3,23.76,0.695,23.874000000000002,0.314,22.820999999999998,0.19399999999999998,23.285999999999998,0.435,22.695,0.5720000000000001,,,,
8137,220.347334,40.192483,220.347334,40.192483,1,+,6,J144123.36+401132.9,,2003.2317,3,24.301,0.7859999999999999,24.193,0.348,22.683000000000003,0.153,21.795,0.115,20.91,0.17600000000000002,,,,
8138,220.345951,40.185634,220.34595099999999,40.185634,1,+,6,J144123.02+401108.2,,2003.2317,3,24.291999999999998,0.846,24.755,0.486,22.723000000000003,0.17300000000000001,21.307,0.08199999999999999,20.768,0.172,,,,
8140,220.350797,40.189959,220.35079700000003,40.189959,1,,6,J144124.19+401123.8,,2003.2317,3,23.765,0.615,24.97,0.465,22.816,0.17,25.267,0.42,22.625999999999998,0.496,,,,
8141,220.343251,40.210997,220.34325099999998,40.210997,1,,6,J144122.38+401239.5,,2003.2317,3,23.441999999999997,0.511,24.375999999999998,0.382,23.275,0.245,22.511999999999997,0.212,21.994,0.391,,,,
8143,220.33814,40.196313,220.33813999999998,40.196313,1,,6,J144121.15+401146.7,,2003.2317,3,25.518,0.601,25.198,0.465,24.781999999999996,0.516,24.089000000000002,0.565,20.983,0.187,,,,
8146,220.387282,40.222898,220.38728199999997,40.222898,1,+,6,J144132.94+401322.4,*,2003.2317,3,20.378,0.048,19.099,0.009000000000000001,18.598,0.008,18.364,0.009000000000000001,18.234,0.022000000000000002,,,,
8149,220.381671,40.216929,220.38167099999998,40.216929,1,+,6,J144131.60+401300.9,,2003.2317,3,24.075,0.7709999999999999,21.745,0.054000000000000006,21.213,0.048,21.011,0.063,20.910999999999998,0.191,,,,
8154,220.394371,40.20946,220.394371,40.20946,1,+,6,J144134.64+401234.0,,2003.2317,3,24.893,0.7809999999999999,22.378,0.085,21.014,0.039,20.430999999999997,0.037000000000000005,20.029,0.086,,,,
8155,220.397094,40.208381,220.39709399999998,40.208381,1,+,6,J144135.30+401230.1,,2003.2317,3,22.789,0.335,23.214000000000002,0.183,22.169,0.109,21.625999999999998,0.10800000000000001,21.039,0.21899999999999997,,,,
8156,220.390953,40.185326,220.39095299999997,40.185326,1,+,6,J144133.82+401107.1,,2003.2317,3,24.147,0.738,22.708000000000002,0.111,22.248,0.107,23.064,0.327,22.451999999999998,0.484,,,,
8162,220.37794,40.188916,220.37794,40.188916,1,+,6,J144130.70+401120.0,,2003.2317,3,23.208000000000002,0.436,24.098000000000003,0.337,22.718000000000004,0.16399999999999998,22.838,0.284,22.674,0.526,,,,
8165,220.403783,40.207315,220.403783,40.207315,1,+,6,J144136.90+401226.3,,2003.2317,3,24.575,0.8220000000000001,24.000999999999998,0.304,23.095,0.217,22.381,0.19,22.125999999999998,0.426,,,,
8166,220.384733,40.197376,220.384733,40.197376,1,,6,J144132.33+401150.5,,2003.2317,3,24.139,0.8140000000000001,23.72,0.272,22.892,0.19899999999999998,21.425,0.091,20.784000000000002,0.177,,,,
8168,220.385592,40.185832,220.385592,40.185832,1,,6,J144132.54+401108.9,,2003.2317,3,25.651999999999997,0.5589999999999999,24.988000000000003,0.479,23.406,0.287,22.226,0.171,22.335,0.48100000000000004,,,,
8171,220.40762,40.226458,220.40762,40.226458,1,+,6,J144137.82+401335.2,*,2003.2317,3,20.423,0.05,19.421,0.011000000000000001,19.06,0.011000000000000001,18.866,0.012,18.842,0.034,,,,
8172,220.415832,40.222053,220.415832,40.222053,1,+,6,J144139.79+401319.3,*,2003.2317,3,20.515,0.053,17.975,0.006,16.680999999999997,0.005,16.123,0.004,15.83,0.006,,,,
8173,220.41505,40.220791,220.41505,40.220791,1,+,6,J144139.61+401314.8,,2003.2317,3,24.573,0.809,24.090999999999998,0.32899999999999996,22.837,0.177,22.35,0.187,22.041,0.41100000000000003,,,,
8175,220.409715,40.238515,220.40971499999998,40.238515,1,+,6,J144138.33+401418.6,*,2003.2317,3,24.545,0.8240000000000001,20.834,0.026000000000000002,19.418,0.013000000000000001,18.593,0.011000000000000001,18.112000000000002,0.02,,,,
8176,220.405904,40.215809,220.405904,40.215809,1,+,6,J144137.41+401256.9,*,2003.2317,3,24.59,0.8140000000000001,21.155,0.033,19.719,0.016,18.458,0.01,17.803,0.017,,,,
8177,220.403502,40.238023,220.403502,40.238023,1,+,6,J144136.84+401416.8,,2003.2317,3,25.253,0.6940000000000001,22.884,0.129,21.61,0.063,20.88,0.054000000000000006,20.445999999999998,0.122,,,,
8178,220.413406,40.242721,220.413406,40.242721,1,,6,J144139.21+401433.7,*,2003.2317,3,22.809,0.324,22.115,0.07,20.701999999999998,0.031,19.667,0.021,19.108,0.042,,,,
8182,220.409553,40.214291,220.409553,40.214290999999996,1,+,6,J144138.29+401251.4,,2003.2317,3,23.086,0.426,22.728,0.12300000000000001,21.523000000000003,0.064,21.141,0.07200000000000001,21.068,0.22399999999999998,,,,
8185,220.410484,40.210809,220.410484,40.210809000000005,1,,6,J144138.51+401238.9,,2003.2317,3,23.846999999999998,0.6659999999999999,24.320999999999998,0.381,23.694000000000003,0.348,22.464000000000002,0.20800000000000002,21.869,0.38,,,,
8186,220.403266,40.243422,220.403266,40.243421999999995,1,,6,J144136.78+401436.3,,2003.2317,3,24.447,0.816,25.776,0.39,24.525,0.511,24.441999999999997,0.583,20.854,0.171,,,,
8188,220.414304,40.240165,220.41430400000002,40.240165000000005,1,,6,J144139.43+401424.5,,2003.2317,3,25.357,0.654,25.615,0.42,24.886999999999997,0.523,23.982,0.5539999999999999,20.997,0.193,,,,
8189,220.359863,40.226682,220.359863,40.226682000000004,1,+,6,J144126.36+401336.0,*,2003.2317,3,19.201,0.023,18.266,0.006,17.997,0.006999999999999999,17.873,0.006999999999999999,17.807000000000002,0.017,,,,
8196,220.363466,40.215494,220.36346600000002,40.215494,1,+,6,J144127.23+401255.7,,2003.2317,3,23.721999999999998,0.66,23.099,0.168,21.474,0.061,20.044,0.03,19.365,0.054000000000000006,,,,
8200,220.359598,40.245132,220.359598,40.245132,1,+,6,J144126.30+401442.4,,2003.2317,3,23.581999999999997,0.599,24.615,0.46799999999999997,22.647,0.163,21.644000000000002,0.111,21.173000000000002,0.24100000000000002,,,,
8201,220.36521,40.229522,220.36521000000002,40.229521999999996,1,+,6,J144127.65+401346.2,,2003.2317,3,25.525,0.644,23.589000000000002,0.244,22.58,0.152,22.053,0.155,21.618000000000002,0.33399999999999996,,,,
8202,220.356593,40.213125,220.356593,40.213125,1,+,6,J144125.58+401247.2,,2003.2317,3,25.811,0.516,23.539,0.231,22.122,0.102,20.487,0.040999999999999995,19.689,0.068,,,,
8203,220.367574,40.216695,220.36757400000002,40.216695,1,+,6,J144128.21+401300.1,,2003.2317,3,25.302,0.675,24.209,0.35,23.043000000000003,0.20600000000000002,23.236,0.37200000000000005,21.891,0.369,,,,
8204,220.370676,40.240745,220.37067599999997,40.240745000000004,1,,6,J144128.96+401426.6,,2003.2317,3,24.999000000000002,1.015,23.756999999999998,0.33899999999999997,23.013,0.26899999999999996,22.028000000000002,0.18600000000000003,22.198,0.594,,,,
8205,220.394665,40.263388,220.394665,40.263388,2,,6,J144134.71+401548.1,,2003.1773,3,24.002,0.6829999999999999,23.721999999999998,0.28300000000000003,21.865,0.094,21.232,0.09,20.339000000000002,0.14300000000000002,,,,
8206,220.386427,40.272588,220.386427,40.272588,2,,6,J144132.74+401621.3,*,2003.1773,3,25.03,0.755,24.648000000000003,0.49700000000000005,24.64,0.67,21.781,0.147,20.352,0.146,,,,
8207,220.382788,40.239356,220.38278799999998,40.239356,1,+,6,J144131.86+401421.6,*,2003.2317,3,23.915,0.675,22.183000000000003,0.07400000000000001,20.587,0.028999999999999998,18.829,0.012,17.977999999999998,0.019,,,,
8210,220.393527,40.241832,220.393527,40.241832,1,+,6,J144134.44+401430.5,*,2003.2317,3,22.807,0.335,22.026,0.067,21.199,0.048,21.633000000000003,0.10800000000000001,21.615,0.33299999999999996,,,,
8212,220.392672,40.241822,220.39267200000003,40.241822,1,,6,J144134.24+401430.5,,2003.2317,3,22.456999999999997,0.239,25.439,0.447,24.51,0.51,24.01,0.561,23.833000000000002,0.342,,,,
8215,220.373841,40.241734,220.37384100000003,40.241734,1,+,6,J144129.72+401430.2,,2003.2317,3,24.836,0.8490000000000001,22.414,0.09,21.154,0.045,20.408,0.038,19.980999999999998,0.086,,,,
8216,220.386014,40.257526,220.38601400000002,40.257526,1,+,6,J144132.64+401527.0,,2003.2317,3,23.473000000000003,0.532,23.037,0.15,21.574,0.062,20.816999999999997,0.052000000000000005,20.274,0.10800000000000001,,,,
8226,220.302773,40.19931,220.302773,40.19931,1,+,6,J144112.66+401157.5,*,2003.2317,3,16.938,0.006999999999999999,15.335,0.004,14.759,0.004,14.519,0.004,14.423,0.005,,,,
8227,220.286472,40.202469,220.28647200000003,40.202469,1,+,6,J144108.75+401208.8,,2003.2317,3,21.066,0.08,20.227999999999998,0.018000000000000002,19.855999999999998,0.017,19.666,0.021,19.583,0.057999999999999996,,,,
8228,220.300779,40.221567,220.300779,40.221567,1,+,6,J144112.18+401317.6,*,2003.2317,3,23.221,0.44,20.021,0.016,18.531,0.008,17.587,0.006,17.069000000000003,0.011000000000000001,,,,
8229,220.307912,40.213895,220.30791200000002,40.213895,1,+,6,J144113.89+401250.0,,2003.2317,3,21.528000000000002,0.113,21.241999999999997,0.035,21.029,0.039,21.230999999999998,0.071,20.799,0.16,,,,
8230,220.29692,40.185733,220.29692000000003,40.185733,1,,6,J144111.26+401108.6,,2003.2317,3,21.793000000000003,0.159,24.948,0.5489999999999999,24.326,0.573,24.715999999999998,0.655,22.844,0.605,,,,
8231,220.30233,40.184368,220.30232999999998,40.184368,1,+,6,J144112.55+401103.7,,2003.2317,3,22.359,0.225,21.494,0.042,21.136999999999997,0.043,21.094,0.064,21.04,0.195,,,,
8232,220.317256,40.20498,220.31725600000001,40.20498,1,+,6,J144116.14+401217.9,,2003.2317,3,21.291,0.094,20.199,0.017,19.832,0.017,19.665,0.021,19.658,0.063,,,,
8234,220.299376,40.211822,220.29937599999997,40.211822,1,+,6,J144111.85+401242.5,,2003.2317,3,23.688000000000002,0.7140000000000001,23.208000000000002,0.2,22.511999999999997,0.159,23.162,0.429,21.776,0.414,,,,
8240,220.312393,40.197414,220.31239300000001,40.197414,1,+,6,J144114.97+401150.6,,2003.2317,3,24.888,0.8029999999999999,22.491,0.09300000000000001,21.451999999999998,0.055,21.256999999999998,0.073,20.988000000000003,0.18600000000000003,,,,
8241,220.292444,40.209947,220.292444,40.209947,1,,6,J144110.18+401235.8,,2003.2317,3,25.673000000000002,0.5379999999999999,25.214000000000002,0.466,22.947,0.188,25.083000000000002,0.469,22.345,0.452,,,,
8242,220.296523,40.210634,220.296523,40.210634000000006,1,+,6,J144111.16+401238.2,,2003.2317,3,25.09,0.794,23.535,0.228,22.604,0.15,22.098000000000003,0.157,22.070999999999998,0.428,,,,
8244,220.306658,40.205028,220.306658,40.205028000000006,1,,6,J144113.59+401218.1,,2003.2317,3,24.151,0.8540000000000001,24.34,0.429,22.813000000000002,0.193,23.177,0.40299999999999997,22.061999999999998,0.46399999999999997,,,,
8247,220.300659,40.217005,220.300659,40.217005,1,,6,J144112.15+401301.2,,2003.2317,3,24.089000000000002,0.737,23.875,0.281,23.308000000000003,0.25,22.535999999999998,0.21600000000000003,22.35,0.45399999999999996,,,,
8249,220.302173,40.208609,220.302173,40.208609,1,,6,J144112.52+401230.9,,2003.2317,3,23.204,0.433,25.811,0.38299999999999995,25.474,0.425,25.397,0.386,20.186,0.09699999999999999,,,,
8250,220.305654,40.207528,220.305654,40.207528,1,,6,J144113.35+401227.1,,2003.2317,3,25.557,0.917,24.566999999999997,0.6559999999999999,24.355999999999998,0.762,24.803,0.8390000000000001,20.695,0.22899999999999998,,,,
8251,220.318954,40.210061,220.318954,40.210060999999996,1,+,6,J144116.54+401236.2,*,2003.2317,3,17.006,0.008,15.899000000000001,0.004,15.555,0.004,15.417,0.004,15.395,0.006,,,,
8252,220.303162,40.224768,220.30316200000001,40.224768,1,+,6,J144112.75+401329.1,,2003.2317,3,22.045,0.175,21.305,0.037000000000000005,21.041,0.04,20.828000000000003,0.052000000000000005,20.728,0.155,,,,
8258,220.320419,40.219053,220.320419,40.219053,1,+,6,J144116.90+401308.5,,2003.2317,3,23.247,0.466,23.255,0.188,22.648000000000003,0.16,22.647,0.254,21.71,0.353,,,,
8259,220.334266,40.236088,220.334266,40.236088,1,+,6,J144120.22+401409.9,,2003.2317,3,23.372,0.505,22.719,0.11699999999999999,21.866999999999997,0.08,21.519000000000002,0.095,21.199,0.23399999999999999,,,,
8260,220.325008,40.211466,220.325008,40.211465999999994,1,+,6,J144118.00+401241.2,,2003.2317,3,23.7,0.624,22.912,0.136,22.182,0.10300000000000001,21.94,0.135,21.711,0.336,,,,
8262,220.320219,40.224443,220.32021899999998,40.224443,1,+,6,J144116.85+401327.9,,2003.2317,3,24.118000000000002,0.7909999999999999,24.18,0.361,22.615,0.152,21.093000000000004,0.066,20.472,0.129,,,,
8263,220.326885,40.227216,220.326885,40.227216,1,+,6,J144118.45+401337.9,,2003.2317,3,23.469,0.5489999999999999,24.037,0.33,22.886,0.18899999999999997,21.531999999999996,0.096,20.846,0.17600000000000002,,,,
